lig_id,ligand_name,SMILES,exp_id,ref,substrate_comb,metal,substrate_1,substrate_2,solvent,temperature,"substrate_1_amount (gas: bar, liqu: mmol, solid: g)",substrate_2_amount,base,base_equiv_to_cat,additive,additive_equiv,substrate_ratio,volume_ml,activity_kg_mol,yield,mn,time_hr,incorporatio_ratio,ton,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1824,"Polym. Chem., 2018, 9, 5476",ethylene5-norbornene-2-yl acetate,Pd,ethylene,5-norbornene-2-yl acetate,toluene,40,10.1325,20,,,,,,30,290,,21800,0.5,42.3,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1825,"Polym. Chem., 2018, 9, 5476",ethylene5-norbornene-2-yl acetate,Pd,ethylene,5-norbornene-2-yl acetate,toluene,40,10.1325,30,,,,,,30,204,,25600,0.5,44.4,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1826,"Polym. Chem., 2018, 9, 5476",ethylene5-norbornene-2-yl acetate,Pd,ethylene,5-norbornene-2-yl acetate,toluene,40,10.1325,50,,,,,,30,198,,17000,0.5,48.8,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1827,"Polym. Chem., 2018, 9, 5476",ethylene5-norbornene-2-yl acetate,Pd,ethylene,5-norbornene-2-yl acetate,toluene,60,10.1325,30,,,,,,30,268,,20100,0.5,46.3,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1828,"Polym. Chem., 2018, 9, 5476",ethylene5-norbornene-2-yl acetate,Pd,ethylene,5-norbornene-2-yl acetate,toluene,80,10.1325,30,,,,,,30,32,,5400,0.5,46.7,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1829,"Polym. Chem., 2018, 9, 5476",ethylene5-norbornene-2-yl acetate,Pd,ethylene,5-norbornene-2-yl acetate,toluene,40,10.1325,20,,,,,,30,10,,12600,0.5,60.4,,,,,,,,,
198,n-o-39,O=C(C1=CC=CC=C12)C([N]C3=C(C(C)C)C=CC=C3C(C)C)=CC2=O,1830,"Polym. Chem., 2018, 9, 5476",ethylene5-norbornene-2-yl acetate,Pd,ethylene,5-norbornene-2-yl acetate,toluene,40,10.1325,50,,,,,,30,18,,11400,0.5,81.1,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1831,"Polym. Chem., 2018, 9, 5476",ethylenenorbonene,Pd,ethylene,norbonene,toluene,40,10.1325,10,,,,,,30,376,,54400,0.5,40.2,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1832,"Polym. Chem., 2018, 9, 5476",ethylenenorbonene,Pd,ethylene,norbonene,toluene,40,10.1325,20,,,,,,30,505,,26100,0.5,55.7,,,,,,,,,
196,n-o-37,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,1833,"Polym. Chem., 2018, 9, 5476",ethylenenorbonene,Pd,ethylene,norbonene,toluene,40,10.1325,30,,,,,,30,860,,8900,0.5,56.4,,,,,,,,,
198,n-o-39,O=C(C1=CC=CC=C12)C([N]C3=C(C(C)C)C=CC=C3C(C)C)=CC2=O,1834,"Polym. Chem., 2018, 9, 5476",ethylenenorbonene,Pd,ethylene,norbonene,toluene,40,10.1325,20,,,,,,30,84,,13200,0.5,82.5,,,,,,,,,
378,n-n-71,CC(C=C(OC)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(OC)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1835,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,45,13.3,,343000,3,none,,,,,,,,,
378,n-n-71,CC(C=C(OC)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(OC)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1836,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,40,9.11925,none,,,,,,45,42.3,,225000,3,none,,,,,,,,,
379,n-n-72,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(C)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1837,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,45,46.7,,316000,3,none,,,,,,,,,
379,n-n-72,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(C)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1838,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,40,9.11925,none,,,,,,45,90.7,,203000,3,none,,,,,,,,,
379,n-n-72,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(C)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1839,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,60,9.11925,none,,,,,,45,45,,67000,3,none,,,,,,,,,
380,n-n-73,CC(C=C(Cl)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(Cl)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1840,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,45,50,,235000,3,none,,,,,,,,,
380,n-n-73,CC(C=C(Cl)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(Cl)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1841,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,40,9.11925,none,,,,,,45,170,,164000,3,none,,,,,,,,,
381,n-n-74,CC(C=C([N+]([O-])=O)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C([N+]([O-])=O)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1842,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,45,40,,172000,3,none,,,,,,,,,
381,n-n-74,CC(C=C([N+]([O-])=O)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C([N+]([O-])=O)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1843,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,40,9.11925,none,,,,,,45,29.3,,160000,3,none,,,,,,,,,
382,n-n-75,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C(C8=CC=CC=C8)C9=CC=CC=C9)C=C(C)C=C7C,1844,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,45,23.3,,27000,3,none,,,,,,,,,
382,n-n-75,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C(C8=CC=CC=C8)C9=CC=CC=C9)C=C(C)C=C7C,1845,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,40,9.11925,none,,,,,,45,38.3,,23000,3,none,,,,,,,,,
379,n-n-72,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(C)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1846,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,30,9.11925,none,,,,,,45,1920,,53000,0.5,none,,,,,,,,,
382,n-n-75,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C(C8=CC=CC=C8)C9=CC=CC=C9)C=C(C)C=C7C,1847,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,30,9.11925,none,,,,,,45,1660,,41000,0.5,none,,,,,,,,,
378,n-n-71,CC(C=C(OC)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(OC)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1848,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,45,142,,142000,12,none,,,,,,,,,
378,n-n-71,CC(C=C(OC)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(OC)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1849,"Mater. Chem. Front., 2017, 1, 967",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,45,,,,,,45,0.92,,54000,12,4.3,,,,,,,,,
379,n-n-72,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(C)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1850,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,45,134,,134000,12,none,,,,,,,,,
379,n-n-72,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(C)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1851,"Mater. Chem. Front., 2017, 1, 967",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,45,,,,,,45,0.75,,35000,12,4.2,,,,,,,,,
380,n-n-73,CC(C=C(Cl)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(Cl)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1852,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,45,125,,125000,12,none,,,,,,,,,
380,n-n-73,CC(C=C(Cl)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(Cl)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1853,"Mater. Chem. Front., 2017, 1, 967",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,45,,,,,,45,0.37,,18000,12,3.2,,,,,,,,,
381,n-n-74,CC(C=C([N+]([O-])=O)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C([N+]([O-])=O)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1854,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,45,93,,93000,12,none,,,,,,,,,
381,n-n-74,CC(C=C([N+]([O-])=O)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C([N+]([O-])=O)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,1855,"Mater. Chem. Front., 2017, 1, 967",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,45,,,,,,45,0.15,,10000,12,0,,,,,,,,,
382,n-n-75,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C(C8=CC=CC=C8)C9=CC=CC=C9)C=C(C)C=C7C,1856,"Mater. Chem. Front., 2017, 1, 967",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,45,17,,17000,12,none,,,,,,,,,
382,n-n-75,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C(C8=CC=CC=C8)C9=CC=CC=C9)C=C(C)C=C7C,1857,"Mater. Chem. Front., 2017, 1, 967",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,45,,,,,,45,0.45,,24000,12,4.8,,,,,,,,,
383,p-n-19,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(CCC/2)P(C(C)(C)C)C(C)(C)C,1858,"Organometallics 2002, 21, 3580-3586",ethylenenone,Pd,ethylene,none,PhCl,70,34.4738,none,,,,,,100,26.928,,2000,7,none,,,,,,,,,
384,p-n-20,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(C3CC/2CC3)P(C(C)(C)C)C(C)(C)C,1859,"Organometallics 2002, 21, 3580-3586",ethylenenone,Pd,ethylene,none,PhCl,70,34.4738,none,,,,,,100,46.8435,,1450,3,none,,,,,,,,,
384,p-n-20,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(C3CC/2CC3)P(C(C)(C)C)C(C)(C)C,1860,"Organometallics 2002, 21, 3580-3586",ethylenenone,Pd,ethylene,none,PhCl,70,34.4738,none,,,,,,100,43.197,,1400,7,none,,,,,,,,,
384,p-n-20,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(C3CC/2CC3)P(C(C)(C)C)C(C)(C)C,1861,"Organometallics 2002, 21, 3580-3586",ethylenenone,Pd,ethylene,none,PhCl,70,34.4738,none,,,,,,100,33.099,,1290,5,none,,,,,,,,,
384,p-n-20,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(C3CC/2CC3)P(C(C)(C)C)C(C)(C)C,1862,"Organometallics 2002, 21, 3580-3586",ethylenenone,Pd,ethylene,none,PhCl,110,34.4738,none,,,,,,100,93.9675,,430,4,none,,,,,,,,,
385,p-n-21,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(C3CC/2CC3)P(C4=CC=CC=C4)C5=CC=CC=C5,1863,"Organometallics 2002, 21, 3580-3586",ethylenenone,Pd,ethylene,none,PhCl,70,34.4738,none,,,,,,100,482.46,,800,2.7,none,,,,,,,,,
386,p-n-22,CC(/C=N/C1=C(C)C=C(C)C=C1C)(C)P(C)C2=C(C)C=C(C)C=C2C,1864,"Organometallics  2002, 21, 26, 5926-5934",ethylenenone,Pd,ethylene,none,toluene,80,27.579,none,,,,,,100,14.33,,350,3,none,,,,,,,,,
386,p-n-22,CC(/C=N/C1=C(C)C=C(C)C=C1C)(C)P(C)C2=C(C)C=C(C)C=C2C,1865,"Organometallics  2002, 21, 26, 5926-5934",ethylenenone,Pd,ethylene,none,toluene,80,27.579,none,,,,,,100,6.47,,350,15,none,,,,,,,,,
387,p-n-23,CC(/C(C1=CC=CC=C1)=N/C2=C(C)C=C(C)C=C2C)(C)P(C)C3=C(C)C=C(C)C=C3C,1866,"Organometallics  2002, 21, 26, 5926-5934",ethylenenone,Pd,ethylene,none,toluene,80,27.579,none,,,,,,100,2.00,,660,3,none,,,,,,,,,
387,p-n-23,CC(/C(C1=CC=CC=C1)=N/C2=C(C)C=C(C)C=C2C)(C)P(C)C3=C(C)C=C(C)C=C3C,1867,"Organometallics  2002, 21, 26, 5926-5934",ethylenenone,Pd,ethylene,none,toluene,80,27.579,none,,,,,,100,3.00,,620,3,none,,,,,,,,,
388,p-n-24,CC(/C(C1=CC=CC=C1)=N/C2=C(C)C=C(C)C=C2C)(C)P(C)C,1868,"Organometallics  2002, 21, 26, 5926-5934",ethylenenone,Pd,ethylene,none,toluene,80,27.579,none,,,,,,100,0,,0,3,none,,,,,,,,,
389,p-n-25,CC(/C(C1=CC=CC=C1)=N/C2=C(C)C=C(C)C=C2C)(C)P(C3=CC=CC=C3)C4=CC=CC=C4,1869,"Organometallics  2002, 21, 26, 5926-5934",ethylenenone,Pd,ethylene,none,toluene,80,27.579,none,,,,,,100,0,,0,3,none,,,,,,,,,
118,p-n-1,CC(C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=CC(C(C4=CC=CC=C4)C5=CC=CC=C5)=C1/N=C/C6=CC=CC=C6P(C7=CC=CC=C7)C8=CC=CC=C8,1870,Appl Organometal Chem. 2020; 34:e5428.,ethylenenone,Pd,ethylene,none,toluene,100,8.106,none,,,,,,32,0,,0,1,none,,,,,,,,,
390,p-n-26,CC1=CC(C)=CC(C)=C1C2=NC(CP(C3=C(C)C=C(C)C=C3C)C4=C(C)C=C(C)C=C4C)=CC=C2,1871,"Organometallics, Vol. 22, No. 24, 2003, 4893–4899",ethylenenone,Pd,ethylene,none,toluene,60,13.7895,none,,,,,,50,0,,0,4,none,,,,,,,,,
391,p-n-27,CC1=CC=CC=C1P(C2=CC=CC=C2C)CC3=CC=CC(C4=C(C)C=C(C)C=C4C)=N3,1872,"Organometallics, Vol. 22, No. 24, 2003, 4893–4899",ethylenenone,Pd,ethylene,none,toluene,60,13.7895,none,,,,,,50,0,,0,4,none,,,,,,,,,
392,p-o-135,O=S(C1=CC=CC=C1P(C2=CC=CC=C2OC)C3=C(OC)C=CC=C3)(NC4=CC=CC=C4)=O,1873,"Chem. Eur. J.2015,21, 2062 – 2075",ethylenenone,Pd,ethylene,none,toluene,60,2,none,,,,,,100,0,,0,0.5,none,,,,,,,,,
393,p-o-136,O=S(C1=CC=CC=C1P(C2=CC=CC=C2OC)C3=C(OC)C=CC=C3)(NC4=C(C(C)C)C=CC=C4C(C)C)=O,1874,"Chem. Eur. J.2015,21, 2062 – 2075",ethylenenone,Pd,ethylene,none,toluene,60,2,none,,,,,,100,0,,0,0.5,none,,,,,,,,,
394,p-o-137,O=S(C1=CC=CC=C1P(C2=CC=CC=C2OC)C3=C(OC)C=CC=C3)(NC4=C(C(F)(F)F)C=CC=C4)=O,1875,"Chem. Eur. J.2015,21, 2062 – 2075",ethylenenone,Pd,ethylene,none,toluene,60,2,none,,,,,,100,0,,0,0.5,none,,,,,,,,,
395,p-n-28,CC1=CC(C)=CC(C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C(C)C)C(C)C,1876,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,90.00,,1800,4,none,,,,,,,,,
396,p-n-29,CC1=CC(C)=CC(C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC,1877,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,197.50,,12400,4,none,,,,,,,,,
397,p-n-30,CC(C1=CC=CC(C(C)C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC)C,1878,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,325.00,,13840,4,none,,,,,,,,,
397,p-n-30,CC(C1=CC=CC(C(C)C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC)C,1879,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,205.00,,13880,2,none,,,,,,,,,
397,p-n-30,CC(C1=CC=CC(C(C)C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC)C,1880,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,363.75,,12030,8,none,,,,,,,,,
397,p-n-30,CC(C1=CC=CC(C(C)C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC)C,1881,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,371.88,,12120,16,none,,,,,,,,,
397,p-n-30,CC(C1=CC=CC(C(C)C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC)C,1882,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,100,20.6843,none,,,,,,50,590.00,,7070,4,none,,,,,,,,,
397,p-n-30,CC(C1=CC=CC(C(C)C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC)C,1883,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,287.50,,12600,4,none,,,,,,,,,
397,p-n-30,CC(C1=CC=CC(C(C)C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC)C,1884,"Organometallics 2017, 36, 2947−2951",ethylenenone,Pd,ethylene,none,toluene,80,20.6843,none,,,,,,50,362.50,,12300,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1885,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,25,0.51,none,,,,,,60,12.43,,71800,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1886,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,25,5.07,none,,,,,,60,15.08,,117700,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1887,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,25,20.27,none,,,,,,60,13.13,,84800,4,none,,,,,,,,,
399,n-n-77,C/C(C(C)(C)NC1=C(C)C=CC=C1C)=N\C2=C(C)C=CC=C2C,1888,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,25,0.51,none,,,,,,60,3.70,,19600,4,none,,,,,,,,,
399,n-n-77,C/C(C(C)(C)NC1=C(C)C=CC=C1C)=N\C2=C(C)C=CC=C2C,1889,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,25,5.07,none,,,,,,60,3.90,,22300,4,none,,,,,,,,,
399,n-n-77,C/C(C(C)(C)NC1=C(C)C=CC=C1C)=N\C2=C(C)C=CC=C2C,1890,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,25,20.27,none,,,,,,60,3.85,,28500,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1891,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,15,20.27,none,,,,,,60,5.45,,35300,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1892,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,35,20.27,none,,,,,,60,41.93,,91500,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1893,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,45,20.27,none,,,,,,60,53.05,,215100,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1894,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,55,20.27,none,,,,,,60,23.075,,125000,4,none,,,,,,,,,
398,n-n-76,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1895,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,65,20.27,none,,,,,,60,10.85,,77400,4,none,,,,,,,,,
309,n-n-27,CC(C1=CC=CC(C(C)C)=C1/N=C(C2=CC=CC3=CC=CC4=C23)/C4=N/C5=C(C(C)C)C=CC=C5C(C)C)C,1896,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,25,0.51,none,,,,,,60,73.175,,191000,4,none,,,,,,,,,
309,n-n-27,CC(C1=CC=CC(C(C)C)=C1/N=C(C2=CC=CC3=CC=CC4=C23)/C4=N/C5=C(C(C)C)C=CC=C5C(C)C)C,1897,"Polym. Chem., 2016, 7, 529–537",ethylenenone,Pd,ethylene,none,toluene,55,20.27,none,,,,,,60,9.55,,88600,4,none,,,,,,,,,
400,n-n-78,CC(C(C=CC=C1C2=CC=C(C3=CC=CC=C3)C=C2)=C1O4)(C)C5=C4C(C6=CC(C(C)C)=C(/N=C(C7=C(C8=CC=C9)C9=CC=C7)/C8=N/C%10=C(C(C)C)C=C(C%11=C(OC(C(C%12=CC=C(C%13=CC=CC=C%13)C=C%12)=CC=C%14)=C%14C%15(C)C)C%15=CC=C%11)C=C%10C(C)C)C(C(C)C)=C6)=CC=C5,1898,"Polym. Chem. 2016, 7, 3933-3938",ethylenenone,Pd,ethylene,none,toluene,20,1.01325,none,,,,,,20,25.00,,121000,12,none,,,,,,,,,
